,theta_vb,theta_bj,theta_wv,pdf_vb,pdf_bj,pdf_wv,pdf_vb_std,pdf_bj_std,pdf_wv_std
127,1.292206624403246,1.292206624403246,1.292206624403246,0.4229827655,0.16435630750000002,0.4665043335,0.023422553000000013,0.0032574429999999988,0.0013593889999999886
128,1.2817898986213954,1.2817898986213954,1.2817898986213954,0.4240396015,0.16546084449999998,0.46687672,0.023511481,0.0032438709999999815,0.001476753999999969
129,1.2713408081247888,1.2713408081247888,1.2713408081247888,0.4251218325,0.1666913535,0.467344769,0.023895939000000033,0.0032948549999999854,0.001426376000000007
130,1.2608578975166511,1.2608578975166511,1.2608578975166511,0.4262166395,0.1679671895,0.46780708849999997,0.024021703000000005,0.0032878430000000125,0.0013652129999999763
131,1.2503396727452987,1.2503396727452987,1.2503396727452987,0.427502929,0.1692400255,0.46834998650000004,0.024281492000000016,0.0033492829999999807,0.0012424609999999725
132,1.239784598705602,1.239784598705602,1.239784598705602,0.4287496195,0.17064034150000001,0.468871879,0.024273243,0.0034996229999999795,0.0014792479999999886
133,1.2291910966930888,1.2291910966930888,1.2291910966930888,0.43005552449999995,0.17204748050000002,0.4694923905,0.024320897000000008,0.00340489699999999,0.001383697000000017
134,1.2185575416978318,1.2185575416978318,1.2185575416978318,0.431285187,0.17364056249999998,0.470058712,0.02440856800000002,0.0034890310000000035,0.0013218520000000122
135,1.2078822595240082,1.2078822595240082,1.2078822595240082,0.43259809299999996,0.175178168,0.4706572375,0.024537650000000022,0.0036688480000000023,0.0013186649999999966
136,1.1971635237196154,1.1971635237196154,1.1971635237196154,0.4339860385,0.1768465675,0.471179714,0.02472721499999997,0.003614145000000013,0.001237156000000017
137,1.1863995522992574,1.1863995522992574,1.1863995522992574,0.4354816765,0.178605322,0.471853803,0.024807649000000043,0.003662191999999981,0.0011514779999999836
138,1.1755885042411451,1.1755885042411451,1.1755885042411451,0.4370282295,0.1804708845,0.4725616295,0.025168268999999965,0.0036336849999999976,0.0010921070000000088
139,1.1647284757374867,1.1647284757374867,1.1647284757374867,0.4386323815,0.182373756,0.473198675,0.025367562999999982,0.0036329540000000216,0.0010247259999999758
140,1.1538174961752026,1.1538174961752026,1.1538174961752026,0.440278022,0.184419806,0.473933059,0.02530576200000001,0.0037052340000000017,0.0010262939999999832
141,1.1428535238213908,1.1428535238213908,1.1428535238213908,0.442067554,0.1865729615,0.4746544515,0.02556918800000002,0.0037566310000000103,0.0009379050000000166
142,1.131834441185136,1.131834441185136,1.131834441185136,0.443882376,0.1887738955,0.475402086,0.025981948000000032,0.0038806389999999913,0.0008597200000000083
143,1.1207580500240295,1.1207580500240295,1.1207580500240295,0.44567486050000005,0.1910497405,0.476174991,0.026387490999999985,0.0039254489999999975,0.0008370739999999932
144,1.109622065960143,1.109622065960143,1.109622065960143,0.44761547700000004,0.193565975,0.4770532915,0.026809974000000014,0.0038886559999999903,0.0009167649999999861
145,1.0984241126660417,1.0984241126660417,1.0984241126660417,0.44953622849999997,0.19610501400000002,0.477870038,0.027382391000000006,0.003990456000000003,0.0006440039999999758
146,1.0871617155767266,1.0871617155767266,1.0871617155767266,0.4516157005,0.19878497099999998,0.47869497650000004,0.027761845000000007,0.004016182000000007,0.0008107970000000297
147,1.075832295078002,1.075832295078002,1.075832295078002,0.453737451,0.201573907,0.47962009,0.028165843999999995,0.004087512000000015,0.0006915459999999873
148,1.064433159115624,1.064433159115624,1.064433159115624,0.4559885095,0.2045444585,0.4805252165,0.028712329000000036,0.004172314999999982,0.0006363990000000097
149,1.0529614951625175,1.0529614951625175,1.0529614951625175,0.45824410400000004,0.207610609,0.48149071050000003,0.029305968000000016,0.004230053999999983,0.0005164969999999491
150,1.0414143614732476,1.0414143614732476,1.0414143614732476,0.460771098,0.2108822135,0.482501717,0.030179928000000023,0.0042290790000000245,0.0007355119999999937
151,1.0297886775455745,1.0297886775455745,1.0297886775455745,0.46332563299999996,0.21427884200000002,0.48346674850000004,0.03073513,0.004351988000000001,0.0004858209999999974
152,1.0180812136981134,1.0180812136981134,1.0180812136981134,0.4659276875,0.21785289349999998,0.4844394655,0.03148453899999998,0.00453848300000001,0.0005979750000000283
153,1.0062885796606011,1.0062885796606011,1.0062885796606011,0.4687264865,0.221622902,0.485532132,0.032168960999999996,0.004322618,0.00046864400000001805
154,0.9944072120586994,0.9944072120586994,0.9944072120586994,0.4715570485,0.22557918500000002,0.486612829,0.032734878999999995,0.004539890000000019,0.00039161999999998143
155,0.9824333606582935,0.9824333606582935,0.9824333606582935,0.4743440055,0.229758729,0.487717071,0.03333529099999999,0.00456063000000001,0.0005468539999999855
156,0.9703630732143733,0.9703630732143733,0.9703630732143733,0.4774234455,0.2341723165,0.48889360000000004,0.033912606999999984,0.004556799,0.0002967260000000249
157,0.9581921787462742,0.9581921787462742,0.9581921787462742,0.4805426405,0.238748483,0.490118164,0.03457092100000003,0.00477580800000002,0.0003531900000000032
158,0.9459162690335879,0.9459162690335879,0.9459162690335879,0.48388123149999995,0.243674884,0.491202491,0.03527591299999994,0.0048790260000000085,0.00031038599999999583
159,0.9335306780945928,0.9335306780945928,0.9335306780945928,0.487190797,0.2488665005,0.4924626635,0.03605635400000007,0.004825829000000004,0.00021349700000000693
160,0.9210304593705237,0.9210304593705237,0.9210304593705237,0.49068156549999997,0.25427146450000004,0.493761688,0.03672815300000004,0.00493750300000001,0.0003015940000000161
161,0.9084103602931075,0.9084103602931075,0.9084103602931075,0.49415971550000004,0.260084562,0.495079509,0.03765794700000008,0.0049078080000000135,0.0001593820000000412
162,0.895664793857865,0.895664793857865,0.895664793857865,0.497848812,0.2661603815,0.496433645,0.038046468000000055,0.005119598999999975,0.0002715919999999872
163,0.8827878067596949,0.8827878067596949,0.8827878067596949,0.5017350065,0.2726118585,0.497792993,0.039226483000000034,0.0051618910000000295,0.00018432800000001137
164,0.8697730435675771,0.8697730435675771,0.8697730435675771,0.5056708325,0.2795769425,0.499211426,0.040236675000000055,0.005213012999999989,0.00011576600000001713
165,0.8566137063185778,0.8566137063185778,0.8566137063185778,0.5098775635,0.2867446695,0.5006516865,0.04166223699999999,0.005294016999999984,0.00014829699999996393
